	homepage	id_article	ids_related_articles	name_tool	abstract	citations_per_year	relative_views	id	closets_neighbor_1	closets_neighbor_2	closets_neighbor_3	closets_neighbor_4	similarity_neighbor_1	similarity_neighbor_2	similarity_neighbor_3	similarity_neighbor_4	x	y	z	closest_neighbors	x_2d	y_2d
2187	http://crdd.osdd.net/servers/avpdb	2188	NULL	AVPdb	Antiviral peptides (AVPs) have exhibited huge potential in inhibiting viruses by targeting various stages of their life cycle. Therefore, we have developed AVPdb, available online athttp://crdd.osdd.net/servers/avpdb, to provide a dedicated resource of experimentally verified AVPs targeting over 60 medically important viruses including Influenza, HCV, HSV, RSV, HBV, DENV, SARS, etc. However, we have separately provided HIV inhibiting peptides in ‘HIPdb’. AVPdb contains detailed information of 2683 peptides, including 624 modified peptides experimentally tested for antiviral activity. In modified peptides a chemical moiety is attached for increasing their efficacy and stability. Detailed information include: peptide sequence, length, source, virus targeted, virus family, cell line used, efficacy (qualitative/quantitative), target step/protein, assay used in determining the efficacy and PubMed reference. The database also furnishes physicochemical properties and predicted structure for each peptide. We have provided user-friendly browsing and search facility along with other analysis tools to help the users. Entering of many synthetic peptide-based drugs in various stages of clinical trials reiterate the importance for the AVP resources. AVPdb is anticipated to cater to the needs of scientific community working for the development of antiviral therapeutics.	4.0	4	1643	564	1350	1479	868	0.511556396954	0.349988932176	0.344077605404	0.278984572782	3.36510787163	2.78482648731	-1.07846292382	NULL	3.44712594324	-0.696494239886
2188	http://opig.stats.ox.ac.uk/webapps/sabdab	2189	NULL	SAbDab	Structural antibody database (SAbDab;http://opig.stats.ox.ac.uk/webapps/sabdab) is an online resource containing all the publicly available antibody structures annotated and presented in a consistent fashion. The data are annotated with several properties including experimental information, gene details, correct heavy and light chain pairings, antigen details and, where available, antibody–antigen binding affinity. The user can select structures,according to these attributes as well as structural properties such as complementarity determining region loop conformation and variable domain orientation. Individual structures, datasets and the complete database can be downloaded.	6.0	5	1644	1188	532	1670	220	0.34774048894	0.340707621573	0.29935866312	0.273583346273	3.81445060472	1.59131555086	0.719628557613	NULL	-1.23919164804	2.67648414294
2189	http://bNAber.org	2190	NULL	bNAber	The discovery of broadly neutralizing antibodies (bNAbs) has provided an enormous impetus to the HIV vaccine research and to entire immunology. The bNAber database athttp://bNAber.orgprovides open, user-friendly access to detailed data on the rapidly growing list of HIV bNAbs, including neutralization profiles, sequences and three-dimensional structures (when available). It also provides an extensive list of visualization and analysis tools, such as heatmaps to analyse neutralization data as well as structure and sequence viewers to correlate bNAbs properties with structural and sequence features of individual antibodies. The goal of the bNAber database is to enable researchers in this field to easily compare and analyse available information on bNAbs thereby supporting efforts to design an effective vaccine for HIV/AIDS. The bNAber database not only provides easy access to data that currently is scattered in the Supplementary Materials sections of individual papers, but also contributes to the development of general standards of data that have to be presented with the discovery of new bNAbs and a universal mechanism of how such data can be shared.	4.0	4	1645	1311	1670	1507	1646	0.227007414534	0.210059849	0.160580182136	0.131632586802	3.62980658487	1.42436801682	0.920809672168	NULL	-1.12460032059	2.90608594152
2190	http://www.violinet.org	2191	NULL	VIOLIN	The integrative Vaccine Investigation and Online Information Network (VIOLIN) vaccine research database and analysis system (http://www.violinet.org) curates, stores, analyses and integrates various vaccine-associated research data. Since its first publication in NAR in 2008, significant updates have been made. Starting from 211 vaccines annotated at the end of 2007, VIOLIN now includes over 3240 vaccines for 192 infectious diseases and eight noninfectious diseases (e.g. cancers and allergies). Under the umbrella of VIOLIN, >10 relatively independent programs are developed. For example, Protegen stores over 800 protective antigens experimentally proven valid for vaccine development. VirmugenDB annotated over 200 ‘virmugens’, a term coined by us to represent those virulence factor genes that can be mutated to generate successful live attenuated vaccines. Specific patterns were identified from the genes collected in Protegen and VirmugenDB. VIOLIN also includes Vaxign, the first web-based vaccine candidate prediction program based on reverse vaccinology. VIOLIN collects and analyzes different vaccine components including vaccine adjuvants (Vaxjo) and DNA vaccine plasmids (DNAVaxDB). VIOLIN includes licensed human vaccines (Huvax) and veterinary vaccines (Vevax). The Vaccine Ontology is applied to standardize and integrate various data in VIOLIN. VIOLIN also hosts the Ontology of Vaccine Adverse Events (OVAE) that logically represents adverse events associated with licensed human vaccines.	4.0	4	1646	770	1645	669	488	0.243487275033	0.131632586802	0.116588803671	0.10467816386	4.05803176522	1.13939317874	1.06476166806	NULL	-1.90258266914	2.36141423365
2192	http://www.drugbank.ca	2193	NULL	DrugBank	DrugBank (http://www.drugbank.ca) is a comprehensive online database containing extensive biochemical and pharmacological information about drugs, their mechanisms and their targets. Since it was first described in 2006, DrugBank has rapidly evolved, both in response to user requests and in response to changing trends in drug research and development. Previous versions of DrugBank have been widely used to facilitate drug andin silicodrug target discovery. The latest update, DrugBank 4.0, has been further expanded to contain data on drug metabolism, absorption, distribution, metabolism, excretion and toxicity (ADMET) and other kinds of quantitative structure activity relationships (QSAR) information. These enhancements are intended to facilitate research in xenobiotic metabolism (both prediction and characterization), pharmacokinetics, pharmacodynamics and drug design/discovery. For this release, >1200 drug metabolites (including their structures, names, activity, abundance and other detailed data) have been added along with >1300 drug metabolism reactions (including metabolizing enzymes and reaction types) and dozens of drug metabolism pathways. Another 30 predicted or measured ADMET parameters have been added to each DrugCard, bringing the average number of quantitative ADMET values for Food and Drug Administration-approved drugs close to 40. Referential nuclear magnetic resonance and MS spectra have been added for almost 400 drugs as well as spectral and mass matching tools to facilitate compound identification. This expanded collection of drug information is complemented by a number of new or improved search tools, including one that provides a simple analyses of drug–target, –enzyme and –transporter associations to provide insight on drug–drug interactions.	88.0	5	1647	1035	1982	1107	771	0.44869599192	0.386098993866	0.347519865599	0.325242193875	-0.40420846996	1.17347890104	3.68527241692	NULL	0.919597158153	-3.5092373772
2195	http://globin.bx.psu.edu/hbvar	2196	NULL	HbVar	HbVar (http://globin.bx.psu.edu/hbvar) is one of the oldest and most appreciated locus-specific databases launched in 2001 by a multi-center academic effort to provide timely information on the genomic alterations leading to hemoglobin variants and all types of thalassemia and hemoglobinopathies. Database records include extensive phenotypic descriptions, biochemical and hematological effects, associated pathology and ethnic occurrence, accompanied by mutation frequencies and references. Here, we report updates to >600 HbVar entries, inclusion of population-specific data for 28 populations and 27 ethnic groups for α-, and β-thalassemias and additional querying options in the HbVar query page. HbVar content was also inter-connected with two other established genetic databases, namely FINDbase (http://www.findbase.org) and Leiden Open-Access Variation database (http://www.lovd.nl), which allows comparative data querying and analysis. HbVar data content has contributed to the realization of two collaborative projects to identify genomic variants that lie on different globin paralogs. Most importantly, HbVar data content has contributed to demonstrate the microattribution concept in practice. These updates significantly enriched the database content and querying potential, enhanced the database profile and data quality and broadened the inter-relation of HbVar with other databases, which should increase the already high impact of this resource to the globin and genetic database community.	20.0	4	1648	1754	1577	1554	1655	0.242614123385	0.0978127584854	0.0975868634308	0.0897257530391	0.885115226108	-4.78105699832	-0.86707188241	NULL	-1.73992792089	-1.51128937588
2196	http://www.progenetix.org	2197	NULL	Progenetix	DNA copy number aberrations (CNAs) can be found in the majority of cancer genomes and are crucial for understanding the potential mechanisms underlying tumor initiation and progression. Since the first release in 2001, the Progenetix project (http://www.progenetix.org) has provided a reference resource dedicated to provide the most comprehensive collection of genome-wide CNA profiles. Reflecting the application of comparative genomic hybridization techniques to tens of thousands of cancer genomes, over the past 12 years our data curation efforts have resulted in a more than 60-fold increase in the number of cancer samples presented through Progenetix. In addition, new data exploration tools and visualization options have been added. In particular, the gene-specific CNA frequency analysis should facilitate the assignment of cancer genes to related cancer types. In addition, the new user file processing interface allows users to take advantage of the online tools, including various data representation options for proprietary data pre-publication. In this update article, we report recent improvements of the database in terms of content, user interface and online tools.	1.0	4	1649	1360	1489	1913	1362	0.275618403381	0.251295821283	0.242476515047	0.240096223124	-1.35776675686	-1.34959749162	3.76503356903	NULL	-2.87455541693	-1.3733146101
2197	http://ngs.ym.edu.tw/driverdb/	2198	NULL	DriverDB	Exome sequencing (exome-seq) has aided in the discovery of a huge amount of mutations in cancers, yet challenges remain in converting oncogenomics data into information that is interpretable and accessible for clinical care. We constructed DriverDB (http://ngs.ym.edu.tw/driverdb/), a database which incorporates 6079 cases of exome-seq data, annotation databases (such as dbSNP, 1000 Genome and Cosmic) and published bioinformatics algorithms dedicated to driver gene/mutation identification. We provide two points of view, ‘Cancer’ and ‘Gene’, to help researchers to visualize the relationships between cancers and driver genes/mutations. The ‘Cancer’ section summarizes the calculated results of driver genes by eight computational methods for a specific cancer type/dataset and provides three levels of biological interpretation for realization of the relationships between driver genes. The ‘Gene’ section is designed to visualize the mutation information of a driver gene in five different aspects. Moreover, a ‘Meta-Analysis’ function is provided so researchers may identify driver genes in customer-defined samples. The novel driver genes/mutations identified hold potential for both basic research and biotech applications.	4.0	4	1650	1489	1328	1913	1763	0.441921078227	0.254598539855	0.250982713094	0.236840181709	-1.11840147594	-1.26943583282	4.24087807333	NULL	-3.09160861332	-1.37846988424
2199	http://www.bioinfo.org/NPInter	2200	NULL	NPInter	NPInter (http://www.bioinfo.org/NPInter) is a database that integrates experimentally verified functional interactions between noncoding RNAs (excluding tRNAs and rRNAs) and other biomolecules (proteins, RNAs and genomic DNAs). Extensive studies on ncRNA interactions have shown that ncRNAs could act as part of enzymatic or structural complexes, gene regulators or other functional elements. With the development of high-throughput biotechnology, such as cross-linking immunoprecipitation and high-throughput sequencing (CLIP-seq), the number of known ncRNA interactions, especially those formed by protein binding, has grown rapidly in recent years. In this work, we updated NPInter to version 2.0 by collecting ncRNA interactions from recent literature and related databases, expanding the number of entries to 201 107 covering 18 species. In addition, NPInter v2.0 incorporated a service for the BLAST alignment search as well as visualization of interactions.	5.0	4	1651	1830	1828	733	1613	0.198208699516	0.196190117468	0.190959251876	0.190307843464	-1.00698688701	1.66647586572	0.759490451447	NULL	-1.06795899312	-2.20809626079
2200	http://www.genome.gov/GWASStudySNPS.cfm?id=6987	2201	NULL	SNPs	In recent years, human regulatory SNPs (rSNPs) have been widely studied. Here, we present database rSNPBase, freely available athttp://rsnp.psych.ac.cn/, to provide curated rSNPs that analyses the regulatory features of all SNPs in the human genome with reference to experimentally supported regulatory elements. In contrast with previous SNP functional annotation databases, rSNPBase is characterized by several unique features. (i) To improve reliability, all SNPs in rSNPBase are annotated with reference to experimentally supported regulatory elements. (ii) rSNPBase focuses on rSNPs involved in a wide range of regulation types, including proximal and distal transcriptional regulation and post-transcriptional regulation, and identifies their potentially regulated genes. (iii) Linkage disequilibrium (LD) correlations between SNPs were analysed so that the regulatory feature is annotated to SNP-set rather than a single SNP. (iv) rSNPBase provides the spatio-temporal labels and experimental eQTL labels for SNPs. In summary, rSNPBase provides more reliable, comprehensive and user-friendly regulatory annotations on rSNPs and will assist researchers in selecting candidate SNPs for further genetic studies and in exploring causal SNPs for in-depth molecular mechanisms of complex phenotypes.	8.0	4	1652	1826	470	241	471	0.394395117656	0.366473575737	0.308070183644	0.306034386654	1.97419856116	-4.1233506656	0.273511123033	NULL	-2.1884908817	-0.494874232329
2201	http://invfestdb.uab.cat	2202	[327]	InvFEST	The newest genomic advances have uncovered an unprecedented degree of structural variation throughout genomes, with great amounts of data accumulating rapidly. Here we introduce InvFEST (http://invfestdb.uab.cat), a database combining multiple sources of information to generate a complete catalogue of non-redundant human polymorphic inversions. Due to the complexity of this type of changes and the underlying high false-positive discovery rate, it is necessary to integrate all the available data to get a reliable estimate of the real number of inversions. InvFEST automatically merges predictions into different inversions, refines the breakpoint locations, and finds associations with genes and segmental duplications. In addition, it includes data on experimental validation, population frequency, functional effects and evolutionary history. All this information is readily accessible through a complete and user-friendly web report for each inversion. In its current version, InvFEST combines information from 34 different studies and contains 1092 candidate inversions, which are categorized based on internal scores and manual curation. Therefore, InvFEST aims to represent the most reliable set of human inversions and become a central repository to share information, guide future studies and contribute to the analysis of the functional and evolutionary impact of inversions on the human genome.	3.0	4	1653	1363	1557	1941	800	0.126178178841	0.0941586625744	0.0938698674736	0.0919111643923	-0.49085260333	-1.22484745933	3.11961375293	NULL	-2.8448010314	-1.04520737562
2204	http://www.ebi.ac.uk/fgpt/gwas/#curationtab	2205	NULL	GWAS	The National Human Genome Research Institute (NHGRI) Catalog of Published Genome-Wide Association Studies (GWAS) Catalog provides a publicly available manually curated collection of published GWAS assaying at least 100 000 single-nucleotide polymorphisms (SNPs) and all SNP-trait associations withP<1 × 10−5. The Catalog includes 1751 curated publications of 11 912 SNPs. In addition to the SNP-trait association data, the Catalog also publishes a quarterly diagram of all SNP-trait associations mapped to the SNPs’ chromosomal locations. The Catalog can be accessed via a tabular web interface, via a dynamic visualization on the human karyotype, as a downloadable tab-delimited file and as an OWL knowledge base. This article presents a number of recent improvements to the Catalog, including novel ways for users to interact with the Catalog and changes to the curation infrastructure.	166.0	7	1654	1487	1826	1751	1370	0.392693948198	0.341795025767	0.341078690935	0.305118298695	1.61029662456	-4.0112914872	0.576368069141	NULL	-1.78944580211	-0.794181308837
2205	http://www.oxfordjournals.org/nar/database/c/	2206	[1525]	NAR	The 2014 Nucleic Acids Research Database Issue includes descriptions of 58 new molecular biology databases and recent updates to 123 databases previously featured inNARor other journals. For convenience, the issue is now divided into eight sections that reflect major subject categories. Among the highlights of this issue are six databases of the transcription factor binding sites in various organisms and updates on such popular databases as CAZy, Database of Genomic Variants (DGV), dbGaP, DrugBank, KEGG, miRBase, Pfam, Reactome, SEED, TCDB and UniProt. There is a strong block of structural databases, which includes, among others, the new RNA Bricks database, updates on PDBe, PDBsum, ArchDB, Gene3D, ModBase, Nucleic Acid Database and the recently revived iPfam database. An update on the NCBI’s MMDB describes VAST+, an improved tool for protein structure comparison. Two articles highlight the development of the Structural Classification of Proteins (SCOP) database: one describes SCOPe, which automates assignment of new structures to the existing SCOP hierarchy; the other one describes the first version of SCOP2, with its more flexible approach to classifying protein structures. This issue also includes a collection of articles on bacterial taxonomy and metagenomics, which includes updates on the List of Prokaryotic Names with Standing in Nomenclature (LPSN), Ribosomal Database Project (RDP), the Silva/LTP project and several new metagenomics resources. The NAR online Molecular Biology Database Collection,http://www.oxfordjournals.org/nar/database/c/, has been expanded to 1552 databases. The entire Database Issue is freely available online on the Nucleic Acids Research website (http://nar.oxfordjournals.org/).	8.0	4	1655	1620	1619	1404	139	0.272735337146	0.238923080033	0.198506915001	0.161159052448	1.34767654974	1.49310534356	-1.86440308502	NULL	1.313234088	2.07418739147
2206	https://github.com/jagoehring/TeloTool	2207	[1231]	TeloTool	Telomeres comprise the protective caps of natural chromosome ends and function in the suppression of DNA damage signaling and cellular senescence. Therefore, techniques used to determine telomere length are important in a number of studies, ranging from those investigating telomeric structure to effects on human disease. Terminal restriction fragment (TRF) analysis has for a long time shown to be one of the most accurate methods for quantification of absolute telomere length and range from a number of species. As this technique centers on standard Southern blotting, telomeric DNA is observed on resulting autoradiograms as a heterogeneous smear. Methods to accurately determine telomere length from telomeric smears have proven problematic, and no reliable technique has been suggested to obtain mean telomere length values. Here, we present TeloTool, a new program allowing thorough statistical analysis of TRF data. Using this new method, a number of methodical biases are removed from previously stated techniques, including assumptions based on probe intensity corrections. This program provides a standardized mean for quick and reliable extraction of quantitative data from TRF autoradiograms; its wide application will allow accurate comparison between datasets generated in different laboratories.	3.0	4	1656	1544	1720	1457	709	0.242614302237	0.0960725649676	0.0956341698745	0.0869649429871	4.07016644241	0.851567168276	2.5444475072	NULL	-0.962654623225	-3.65548548575
2207	http://sourceforge.net/projects/pennseq	2208	NULL	PennSeq	Correctly estimating isoform-specific gene expression is important for understanding complicated biological mechanisms and for mapping disease susceptibility genes. However, estimating isoform-specific gene expression is challenging because various biases present in RNA-Seq (RNA sequencing) data complicate the analysis, and if not appropriately corrected, can affect isoform expression estimation and downstream analysis. In this article, we present PennSeq, a statistical method that allows each isoform to have its own non-uniform read distribution. Instead of making parametric assumptions, we give adequate weight to the underlying data by the use of a non-parametric approach. Our rationale is that regardless what factors lead to non-uniformity, whether it is due to hexamer priming bias, local sequence bias, positional bias, RNA degradation, mapping bias or other unknown reasons, the probability that a fragment is sampled from a particular region will be reflected in the aligned data. This empirical approach thus maximally reflects the true underlying non-uniform read distribution. We evaluate the performance of PennSeq using both simulated data with known ground truth, and using two real Illumina RNA-Seq data sets including one with quantitative real time polymerase chain reaction measurements. Our results indicate superior performance of PennSeq over existing methods, particularly for isoforms demonstrating severe non-uniformity. PennSeq is freely available for download athttp://sourceforge.net/projects/pennseq.	3.0	4	1657	662	1721	1849	1944	0.244416842956	0.177622930068	0.166137139291	0.159822159653	-1.52662362997	0.746127773764	1.40295505292	NULL	-3.31581518085	-0.546599645156
2208	http://crispr.u-psud.fr/crispr/	2209	NULL	CRISPR-Cas	The CRISPR-Cas-derived RNA-guided Cas9 endonuclease is the key element of an emerging promising technology for genome engineering in a broad range of cells and organisms. The DNA-targeting mechanism of the type II CRISPR-Cas system involves maturation of tracrRNA:crRNA duplex (dual-RNA), which directs Cas9 to cleave invading DNA in a sequence-specific manner, dependent on the presence of a Protospacer Adjacent Motif (PAM) on the target. We show that evolution of dual-RNA and Cas9 in bacteria produced remarkable sequence diversity. We selected eight representatives of phylogenetically defined type II CRISPR-Cas groups to analyze possible coevolution of Cas9 and dual-RNA. We demonstrate that these two components are interchangeable only between closely related type II systems when the PAM sequence is adjusted to the investigated Cas9 protein. Comparison of the taxonomy of bacterial species that harbor type II CRISPR-Cas systems with the Cas9 phylogeny corroborates horizontal transfer of the CRISPR-Cas loci. The reported collection of dual-RNA:Cas9 with associated PAMs expands the possibilities for multiplex genome editing and could provide means to improve the specificity of the RNA-programmable Cas9 tool.	18.0	5	1658	1133	1219	1771	1374	0.475934125381	0.397889522658	0.324600225655	0.313562239824	-2.95617353907	-1.36761174073	-1.03367927119	NULL	1.91937846014	3.35090589428
2209	http://www.eecs.ucf.edu/~xiaoman/SIOMICS/SIOMICS.html	2210	NULL	SIOMICS	The identification of transcription factor binding motifs is important for the study of gene transcriptional regulation. The chromatin immunoprecipitation (ChIP), followed by massive parallel sequencing (ChIP-seq) experiments, provides an unprecedented opportunity to discover binding motifs. Computational methods have been developed to identify motifs from ChIP-seq data, while at the same time encountering several problems. For example, existing methods are often not scalable to the large number of sequences obtained from ChIP-seq peak regions. Some methods heavily rely on well-annotated motifs even though the number of known motifs is limited. To simplify the problem,de novomotif discovery methods often neglect underrepresented motifs in ChIP-seq peak regions. To address these issues, we developed a novel approach called SIOMICS tode novodiscover motifs from ChIP-seq data. Tested on 13 ChIP-seq data sets, SIOMICS identified motifs of many known and new cofactors. Tested on 13 simulated random data sets, SIOMICS discovered no motif in any data set. Compared with two recently developed methods for motif discovery, SIOMICS shows advantages in terms of speed, the number of known cofactor motifs predicted in experimental data sets and the number of false motifs predicted in random data sets. The SIOMICS software is freely available athttp://eecs.ucf.edu/∼xiaoman/SIOMICS/SIOMICS.html.	1.0	4	1659	1022	178	237	1720	0.310332047589	0.297721999483	0.29695370364	0.286538871388	0.292188106662	-0.490348701091	-3.86987887288	NULL	-1.04665551336	3.51702876591
2210	http://plantgrn.noble.org/GPLEXUS/	2211	NULL	GPLEXUS	The accurate construction and interpretation of gene association networks (GANs) is challenging, but crucial, to the understanding of gene function, interaction and cellular behavior at the genome level. Most current state-of-the-art computational methods for genome-wide GAN reconstruction require high-performance computational resources. However, even high-performance computing cannot fully address the complexity involved with constructing GANs from very large-scale expression profile datasets, especially for the organisms with medium to large size of genomes, such as those of most plant species. Here, we present a new approach, GPLEXUS (http://plantgrn.noble.org/GPLEXUS/), which integrates a series of novel algorithms in a parallel-computing environment to construct and analyze genome-wide GANs. GPLEXUS adopts an ultra-fast estimation for pairwise mutual information computing that is similar in accuracy and sensitivity to the Algorithm for the Reconstruction of Accurate Cellular Networks (ARACNE) method and runs ∼1000 times faster. GPLEXUS integrates Markov Clustering Algorithm to effectively identify functional subnetworks. Furthermore, GPLEXUS includes a novel ‘condition-removing’ method to identify the major experimental conditions in which each subnetwork operates from very large-scale gene expression datasets across several experimental conditions, which allows users to annotate the various subnetworks with experiment-specific conditions. We demonstrate GPLEXUS’s capabilities by construing global GANs and analyzing subnetworks related to defense against biotic and abiotic stress, cell cycle growth and division inArabidopsis thaliana.	1.0	4	1660	1572	1474	1108	1709	0.14426668833	0.118840513727	0.118567651828	0.117624665932	-1.68093455362	-4.43622811489	-0.0875620475891	NULL	2.94446340156	-0.963274290038
2211	https://github.com/karmel/vespucci	2212	NULL	Vespucci	Global run-on sequencing (GRO-seq) is a recent addition to the series of high-throughput sequencing methods that enables new insights into transcriptional dynamics within a cell. However, GRO-sequencing presents new algorithmic challenges, as existing analysis platforms for ChIP-seq and RNA-seq do not address the unique problem of identifying transcriptional unitsde novofrom short reads located all across the genome. Here, we present a novel algorithm forde novotranscript identification from GRO-sequencing data, along with a system that determines transcript regions, stores them in a relational database and associates them with known reference annotations. We use this method to analyze GRO-sequencing data from primary mouse macrophages and derive novel quantitative insights into the extent and characteristics of non-coding transcription in mammalian cells. In doing so, we demonstrate that Vespucci expands existing annotations for mRNAs and lincRNAs by defining the primary transcript beyond the polyadenylation site. In addition, Vespucci generates assemblies for un-annotated non-coding RNAs such as those transcribed from enhancer-like elements. Vespucci thereby provides a robust system for defining, storing and analyzing diverse classes of primary RNA transcripts that are of increasing biological interest.	1.0	4	1661	1584	1164	1717	1861	0.151585333118	0.144787724596	0.141180534104	0.140612136054	-1.950217573	0.0923228378761	-0.799461323341	NULL	-1.80483189867	-1.44662522591
2213	http://bioinfo.hrbmu.edu.cn/cpgmi/	2214	NULL	CpG	CpG dinucleotides are known to play a crucial role in regulatory domains, affecting gene expression in their natural context. Here, we demonstrate that intragenic CpG frequency and distribution impacts transgene and genomic gene expression levels in mammalian cells. As shown for the Macrophage Inflammatory Protein 1α,de novoRNA synthesis correlates with the number of CpG dinucleotides, whereas RNA splicing, stability, nuclear export and translation are not affected by the sequence modification. Differences in chromatin accessibilityin vivoand altered nucleosome positioningin vitrosuggest that increased CpG levels destabilize the chromatin structure. Moreover, enriched CpG levels correlate with increased RNA polymerase II elongation ratesin vivo.Interestingly, elevated CpG levels particularly at the 5′ end of the gene promote efficient transcription. We show that this is a genome-wide feature of highly expressed genes, by identifying a domain of ∼700 bp with high CpG content downstream of the transcription start site, correlating with high levels of transcription. We suggest that these 5′ CpG domains are required to distort the chromatin structure and to increase gene activity.	2.0	4	1662	1049	1729	1862	1346	0.365528041793	0.290244084519	0.167312373882	0.146328185437	2.04652143021	-3.28375658056	-2.55327767431	NULL	-3.43369258783	1.69283085775
2214	http://biocomputing.tgen.org/software/EDDY	2215	[1624, 242]	EDDY	Identifying differential features between conditions is a popular approach to understanding molecular features and their mechanisms underlying a biological process of particular interest. Although many tests for identifying differential expression of gene or gene sets have been proposed, there was limited success in developing methods for differential interactions of genes between conditions because of its computational complexity. We present a method for Evaluation of Dependency DifferentialitY (EDDY), which is a statistical test for differential dependencies of a set of genes between two conditions. Unlike previous methods focused on differential expression of individual genes or correlation changes of individual gene–gene interactions, EDDY compares two conditions by evaluating the probability distributions of dependency networks from genes. The method has been evaluated and compared with other methods through simulation studies, and application to glioblastoma multiforme data resulted in informative cancer and glioblastoma multiforme subtype-related findings. The comparison with Gene Set Enrichment Analysis, a differential expression-based method, revealed that EDDY identifies the gene sets that are complementary to those identified by Gene Set Enrichment Analysis. EDDY also showed much lower false positives than Gene Set Co-expression Analysis, a method based on correlation changes of individual gene–gene interactions, thus providing more informative results. The Java implementation of the algorithm is freely available to noncommercial users. Download from:http://biocomputing.tgen.org/software/EDDY.	2.0	4	1663	1466	1057	1628	1926	0.22599838438	0.216963317488	0.214427782581	0.210605953553	-1.38564255965	-2.88835238198	0.269265231565	NULL	-0.372452426747	-1.95736835361
2215	http://biclue.mpi-inf.mpg.de	2216	NULL	Bi-Force	The explosion of the biological data has dramatically reformed today's biological research. The need to integrate and analyze high-dimensional biological data on a large scale is driving the development of novel bioinformatics approaches. Biclustering, also known as ‘simultaneous clustering’ or ‘co-clustering’, has been successfully utilized to discover local patterns in gene expression data and similar biomedical data types. Here, we contribute a new heuristic: ‘Bi-Force’. It is based on the weighted bicluster editing model, to perform biclustering on arbitrary sets of biological entities, given any kind of pairwise similarities. We first evaluated the power of Bi-Force to solve dedicated bicluster editing problems by comparing Bi-Force with two existing algorithms in the BiCluE software package. We then followed a biclustering evaluation protocol in a recent review paper from Erenet al.(2013) (A comparative analysis of biclustering algorithms for gene expressiondata.Brief. Bioinform., 14:279–292.) and compared Bi-Force against eight existing tools: FABIA, QUBIC, Cheng and Church, Plaid, BiMax, Spectral, xMOTIFs and ISA. To this end, a suite of synthetic datasets as well as nine large gene expression datasets from Gene Expression Omnibus were analyzed. All resulting biclusters were subsequently investigated by Gene Ontology enrichment analysis to evaluate their biological relevance. The distinct theoretical foundation of Bi-Force (bicluster editing) is more powerful than strict biclustering. We thus outperformed existing tools with Bi-Force at least when following the evaluation protocols from Erenet al.Bi-Force is implemented in Java and integrated into the open source software package of BiCluE. The software as well as all used datasets are publicly available athttp://biclue.mpi-inf.mpg.de.	1.0	4	1664	1904	618	1325	749	0.291573643081	0.192901815096	0.126246215383	0.123841675675	-2.59752484766	1.30359108985	-3.60567846995	NULL	-2.35907346378	1.59550007945
2216	http://microrna.osumc.edu/mir-synth	2217	NULL	miR-Synth	RNAi is a powerful tool for the regulation of gene expression. It is widely and successfully employed in functional studies and is now emerging as a promising therapeutic approach. Several RNAi-based clinical trials suggest encouraging results in the treatment of a variety of diseases, including cancer. Here we present miR-Synth, a computational resource for the design of synthetic microRNAs able to target multiple genes in multiple sites. The proposed strategy constitutes a valid alternative to the use of siRNA, allowing the employment of a fewer number of molecules for the inhibition of multiple targets. This may represent a great advantage in designing therapies for diseases caused by crucial cellular pathways altered by multiple dysregulated genes. The system has been successfully validated on two of the most prominent genes associated to lung cancer, c-MET and Epidermal Growth Factor Receptor (EGFR). (Seehttp://microrna.osumc.edu/mir-synth).	2.0	4	1665	838	1569	941	1141	0.234122696439	0.217063012897	0.216285692798	0.214018520154	-3.91983715058	-0.929512818352	0.761494637556	NULL	0.459039014975	-2.10281898876
2217	http://github.com/hrouault/Imogene	2218	NULL	Imogene	Cis-regulatory modules (CRMs) and motifs play a central role in tissue and condition-specific gene expression. Here we presentImogene, an ensemble of statistical tools that we have developed to facilitate their identification and implemented in a publicly available software. Starting from a small training set of mammalian or fly CRMs that drive similar gene expression profiles,Imogenedeterminesde novocis-regulatory motifs that underlie this co-expression. It can then predict on a genome-wide scale other CRMs with a regulatory potential similar to the training set.Imogenebypasses the need of large datasets for statistical analyses by making central use of the information provided by the sequenced genomes of multiple species, based on the developed statistical tools and explicit models for transcription factor binding site evolution. We testImogeneon characterized tissue-specific mouse developmental CRMs. Its ability to identify CRMs with the same specificity based on itsde novocreated motifs is comparable to that of previously evaluated ‘motif-blind’ methods. We further show, both in flies and in mammals, thatImogene de novogenerated motifs are sufficient to discriminate CRMs related to different developmental programs. Notably, purely relying on sequence data,Imogeneperforms as well in this discrimination task as a previously reported learning algorithm based on Chromatin Immunoprecipitation (ChIP) data for multiple transcription factors at multiple developmental stages.	2.0	4	1666	512	304	1022	237	0.485729360609	0.223926260663	0.207561573644	0.193467108725	0.31351740823	-1.61813796709	-4.08637269007	NULL	-1.49144729058	3.68691661037
